,statut_etab,etablissement,region,selectivite,filiere_agregee,capacite,ran_grp1,acc_tot,pct_bours,pct_f,pct_brs,pct_ab,pct_b,pct_tb,selectivite_bin,statut_simplifie,zone,capacite_log,ran_grp1_log,taux_remplissage,taux_remplissage_clipped
11040,Public,Lycée Simone WEIL,Bourgogne-Franche-Comté,formation selective,BTS,24.0,34.0,18,28.57,100.0,22.22222222222222,33.333333333333336,16.666666666666668,5.555555555555555,1,Public,Province,3.2188758248682006,3.5553480614894135,0.75,0.75
11041,Privé sous contrat d'association,Lycée agricole St ILAN,Bretagne,formation selective,BTS,25.0,24.0,21,38.89,42.86,33.333333333333336,14.285714285714286,9.523809523809524,0.0,1,Privé,Province,3.258096538021482,3.2188758248682006,0.84,0.84
11042,Public,Lycée Victor Hugo,Bourgogne-Franche-Comté,formation selective,BTS,20.0,23.0,21,27.78,4.76,23.80952380952381,38.095238095238095,9.523809523809524,9.523809523809524,1,Public,Province,3.044522437723423,3.1780538303479458,1.05,1.05
11043,Public,Lycée Claude Nicolas Ledoux,Bourgogne-Franche-Comté,formation selective,BTS,18.0,76.0,20,31.25,75.0,25.0,50.0,5.0,5.0,1,Public,Province,2.9444389791664403,4.343805421853684,1.1111111111111112,1.1111111111111112
11044,Public,Lycée DU DIOIS,Auvergne-Rhône-Alpes,formation selective,BTS,15.0,12.0,16,14.29,25.0,12.5,37.5,18.75,0.0,1,Public,Province,2.772588722239781,2.5649493574615367,1.0666666666666667,1.0666666666666667
11045,Privé sous contrat d'association,Lycée professionnel Turgot,Occitanie,formation selective,BTS,35.0,41.0,34,46.15,91.18,35.294117647058826,35.294117647058826,14.705882352941176,0.0,1,Privé,Province,3.58351893845611,3.7376696182833684,0.9714285714285714,0.9714285714285714
11046,Public,Université Paul Valery - Montpellier 3,Occitanie,formation non selec,Licence,45.0,289.0,49,53.57,67.35,30.612244897959183,20.408163265306122,10.204081632653061,2.0408163265306123,0,Public,Province,3.828641396489095,5.66988092298052,1.0888888888888888,1.0888888888888888
11047,Public,Lycée des Métiers - Hotelier et Restauration - Yvon Bourges,Bretagne,formation selective,BTS,85.0,82.0,82,14.75,57.32,10.975609756097562,24.390243902439025,36.58536585365854,7.317073170731708,1,Public,Province,4.454347296253507,4.418840607796598,0.9647058823529412,0.9647058823529412
11048,Public,UFR Sciences Sociales - Université de Rennes 2 - Site de Saint-Brieuc,Bretagne,formation non selec,Licence,85.0,329.0,80,45.24,48.75,23.75,21.25,5.0,0.0,0,Public,Province,4.454347296253507,5.799092654460526,0.9411764705882353,0.9411764705882353
11049,Privé sous contrat d'association,Lycée Sainte Marguerite,Centre-Val de Loire,formation selective,BTS,38.0,39.0,32,15.38,53.13,12.5,18.75,3.125,0.0,1,Privé,Province,3.6635616461296463,3.6888794541139363,0.8421052631578947,0.8421052631578947
11050,Privé sous contrat d'association,Lycée Sainte Marguerite,Centre-Val de Loire,formation selective,BTS,22.0,25.0,15,30.0,53.33,20.0,26.666666666666668,13.333333333333334,0.0,1,Privé,Province,3.1354942159291497,3.258096538021482,0.6818181818181818,0.6818181818181818
11051,Public,Lycée L'Oiselet,Auvergne-Rhône-Alpes,formation selective,BTS,34.0,59.0,31,28.57,67.74,25.806451612903224,51.61290322580645,29.032258064516128,0.0,1,Public,Province,3.5553480614894135,4.0943445622221,0.9117647058823529,0.9117647058823529
11052,Public,IUT 1 GRENOBLE,Auvergne-Rhône-Alpes,formation selective,DUT,120.0,375.0,111,22.58,18.92,18.91891891891892,42.34234234234234,32.432432432432435,4.504504504504505,1,Public,Province,4.795790545596741,5.929589143389895,0.925,0.925
11053,Public,Lycée Pablo Neruda,Auvergne-Rhône-Alpes,formation selective,BTS,24.0,19.0,25,35.29,4.0,24.0,28.0,16.0,8.0,1,Public,Province,3.2188758248682006,2.995732273553991,1.0416666666666667,1.0416666666666667
11054,Public,Lycée Philibert Delorme,Auvergne-Rhône-Alpes,formation selective,BTS,15.0,82.0,14,27.27,78.57,21.428571428571427,7.142857142857143,7.142857142857143,0.0,1,Public,Province,2.772588722239781,4.418840607796598,0.9333333333333333,0.9333333333333333
11055,Public,Lycée des Métiers du Bois,Bourgogne-Franche-Comté,formation selective,BTS,18.0,54.0,16,25.0,12.5,18.75,31.25,6.25,0.0,1,Public,Province,2.9444389791664403,4.007333185232471,0.8888888888888888,0.8888888888888888
11056,Privé sous contrat d'association,Lycée Pasteur Mont Roland,Bourgogne-Franche-Comté,formation selective,BTS,45.0,69.0,35,9.68,97.14,8.571428571428571,28.571428571428573,11.428571428571429,0.0,1,Privé,Province,3.828641396489095,4.248495242049359,0.7777777777777778,0.7777777777777778
11057,Public,Lycée Jean Monnet,Auvergne-Rhône-Alpes,formation selective,BTS,35.0,52.0,33,60.0,66.67,45.45454545454545,30.303030303030305,6.0606060606060606,0.0,1,Public,Province,3.58351893845611,3.970291913552122,0.9428571428571428,0.9428571428571428
11058,Public,"Universite Jean Monnet, Saint-Etienne",Auvergne-Rhône-Alpes,formation non selec,Licence,70.0,908.0,60,18.6,36.67,13.333333333333334,25.0,18.333333333333332,5.0,0,Public,Province,4.2626798770413155,6.812345094177479,0.8571428571428571,0.8571428571428571
11059,Public,I.U.T de Roanne,Auvergne-Rhône-Alpes,formation selective,DUT,40.0,220.0,45,30.95,4.44,28.88888888888889,40.0,6.666666666666667,2.2222222222222223,1,Public,Province,3.713572066704308,5.3981627015177525,1.125,1.125
11060,Public,Lycée général et technologique Jean Perrin,Pays de la Loire,formation selective,BTS,33.0,5.0,35,14.29,5.71,11.428571428571429,42.857142857142854,2.857142857142857,0.0,1,Public,Province,3.5263605246161616,1.791759469228055,1.0606060606060606,1.0606060606060606
11061,Public,LGT Aristide Briand,Pays de la Loire,formation selective,BTS,10.0,29.0,11,27.27,0.0,27.272727272727273,54.54545454545455,9.090909090909092,0.0,1,Public,Province,2.3978952727983707,3.4011973816621555,1.1,1.1
11062,Privé sous contrat d'association,Lycée St Joseph du Loquidy,Pays de la Loire,formation selective,CPGE,68.0,557.0,80,5.13,43.75,5.0,18.75,36.25,36.25,1,Privé,Province,4.23410650459726,6.324358962381311,1.1764705882352942,1.1764705882352942
11063,Privé sous contrat d'association,Ecole Sup. IMS,Pays de la Loire,formation selective,BTS,35.0,216.0,34,19.35,44.12,17.647058823529413,32.35294117647059,23.529411764705884,0.0,1,Privé,Province,3.58351893845611,5.37989735354046,0.9714285714285714,0.9714285714285714
11064,Public,Lycée polyvalent Nicolas Appert,Pays de la Loire,formation selective,BTS,24.0,132.0,23,36.36,13.04,34.78260869565217,60.869565217391305,26.08695652173913,4.3478260869565215,1,Public,Province,3.2188758248682006,4.890349128221754,0.9583333333333334,0.9583333333333334
11065,Public,Lycée BENJAMIN FRANKLIN,Centre-Val de Loire,formation selective,BTS,24.0,17.0,26,12.0,7.69,11.538461538461538,46.15384615384615,23.076923076923077,7.6923076923076925,1,Public,Province,3.2188758248682006,2.8903717578961645,1.0833333333333333,1.0833333333333333
11066,Privé sous contrat d'association,Lycée Saint Francois De Sales,Centre-Val de Loire,formation selective,BTS,24.0,19.0,26,35.0,73.08,26.923076923076923,34.61538461538461,15.384615384615385,3.8461538461538463,1,Privé,Province,3.2188758248682006,2.995732273553991,1.0833333333333333,1.0833333333333333
11067,Public,Lycée Voltaire,Centre-Val de Loire,formation selective,BTS,36.0,48.0,35,25.93,74.29,20.0,37.142857142857146,25.714285714285715,5.714285714285714,1,Public,Province,3.6109179126442243,3.8918202981106265,0.9722222222222222,0.9722222222222222
11068,Privé sous contrat d'association,Lycée Sainte-Croix Saint-Euverte,Centre-Val de Loire,formation selective,BTS,16.0,1.0,11,0.0,27.27,0.0,0.0,0.0,0.0,1,Privé,Province,2.833213344056216,0.6931471805599453,0.6875,0.6875
11069,Public,I.U.T de Figeac,Occitanie,formation selective,DUT,80.0,373.0,72,24.19,40.28,20.833333333333332,52.77777777777778,9.722222222222221,0.0,1,Public,Province,4.394449154672439,5.924255797414532,0.9,0.9
11070,Public,Lycée Jean-Baptiste De Baudre,Nouvelle-Aquitaine,formation selective,BTS,20.0,81.0,17,33.33,5.88,29.41176470588235,23.529411764705884,29.41176470588235,0.0,1,Public,Province,3.044522437723423,4.406719247264253,0.85,0.85
11071,Public,Lycée Val De Garonne,Nouvelle-Aquitaine,formation selective,BTS,35.0,70.0,32,28.13,15.63,28.125,25.0,9.375,0.0,1,Public,Province,3.58351893845611,4.2626798770413155,0.9142857142857143,0.9142857142857143
11072,Privé sous contrat d'association,Lycée agricole Terre Nouvelle,Occitanie,formation selective,BTS,36.0,46.0,27,38.46,48.15,37.03703703703704,37.03703703703704,14.814814814814815,3.7037037037037037,1,Privé,Province,3.6109179126442243,3.8501476017100584,0.75,0.75
11073,Privé enseignement supérieur,Facultés libres de l'ouest UCO - Angers,Pays de la Loire,formation selective,Autre formation,100.0,281.0,63,21.57,60.32,17.46031746031746,41.26984126984127,14.285714285714286,1.5873015873015872,1,Privé,Province,4.61512051684126,5.641907070938114,0.63,0.63
11074,Public,Lycée Jean-Francois Millet,Normandie,formation selective,CPGE,48.0,192.0,35,15.15,71.43,14.285714285714286,22.857142857142858,37.142857142857146,31.428571428571427,1,Public,Province,3.8918202981106265,5.262690188904886,0.7291666666666666,0.7291666666666666
11075,Public,Lycée agricole St Lô Thère,Normandie,formation selective,BTS,28.0,121.0,24,33.33,62.5,33.333333333333336,41.666666666666664,20.833333333333332,4.166666666666667,1,Public,Province,3.367295829986474,4.804021044733257,0.8571428571428571,0.8571428571428571
11076,Public,Lycée Claude Lehec,Normandie,formation selective,BTS,12.0,39.0,5,40.0,0.0,40.0,40.0,0.0,0.0,1,Public,Province,2.5649493574615367,3.6888794541139363,0.4166666666666667,0.4166666666666667
11077,Privé sous contrat d'association,Lycée Institut Saint-Lo,Normandie,formation selective,BTS,35.0,38.0,28,18.52,53.57,17.857142857142858,35.714285714285715,17.857142857142858,7.142857142857143,1,Privé,Province,3.58351893845611,3.6635616461296463,0.8,0.8
11078,Public,Lycée agricole de Coutances,Normandie,formation selective,BTS,16.0,32.0,12,12.5,8.33,8.333333333333334,33.333333333333336,8.333333333333334,0.0,1,Public,Province,2.833213344056216,3.4965075614664802,0.75,0.75
11079,Public,Lycée JEAN JAURES,Grand Est,formation selective,CPGE,96.0,256.0,51,13.04,76.47,11.764705882352942,7.8431372549019605,29.41176470588235,50.98039215686274,1,Public,Province,4.574710978503383,5.54907608489522,0.53125,0.53125
11080,Public,Lycée Franklin Roosevelt,Grand Est,formation selective,BTS,60.0,31.0,51,34.04,3.92,31.372549019607842,47.05882352941177,19.607843137254903,1.9607843137254901,1,Public,Province,4.110873864173311,3.4657359027997265,0.85,0.85
11081,Public,Lycée Charles Hermite,Grand Est,formation selective,BTS,24.0,57.0,27,33.33,55.56,25.925925925925927,18.51851851851852,11.11111111111111,7.407407407407407,1,Public,Province,3.2188758248682006,4.060443010546419,1.125,1.125
11082,Public,Lycée Condorcet,Grand Est,formation selective,BTS,15.0,13.0,16,28.57,0.0,25.0,31.25,31.25,0.0,1,Public,Province,2.772588722239781,2.6390573296152584,1.0666666666666667,1.0666666666666667
11083,Public,IUT de Moselle Est - Site de Sarreguemines - Université de Lorraine,Grand Est,formation selective,DUT,40.0,106.0,33,25.0,42.42,18.181818181818183,18.181818181818183,9.090909090909092,12.121212121212121,1,Public,Province,3.713572066704308,4.672828834461906,0.825,0.825
11084,Public,I.U.T. Thionville-Yutz - Université de Lorraine,Grand Est,formation selective,DUT,56.0,80.0,49,17.39,51.02,16.3265306122449,63.265306122448976,14.285714285714286,2.0408163265306123,1,Public,Province,4.04305126783455,4.394449154672439,0.875,0.875
11085,Public,Université de Bourgogne - site de Nevers,Bourgogne-Franche-Comté,formation non selec,Licence,100.0,444.0,92,31.43,72.83,23.91304347826087,19.565217391304348,10.869565217391305,2.1739130434782608,0,Public,Province,4.61512051684126,6.09807428216624,0.92,0.92
11086,Public,Lycée Jean-Baptiste Corot,Hauts-de-France,formation selective,BTS,35.0,25.0,33,36.36,57.58,24.242424242424242,24.242424242424242,12.121212121212121,0.0,1,Public,Province,3.58351893845611,3.258096538021482,0.9428571428571428,0.9428571428571428
11087,Public,Lycée Henri Wallon,Hauts-de-France,formation selective,BTS,37.0,68.0,38,45.95,5.26,44.73684210526316,50.0,26.31578947368421,0.0,1,Public,Province,3.6375861597263857,4.23410650459726,1.027027027027027,1.027027027027027
11088,Privé sous contrat d'association,Lycée Saint Luc Cambrai,Hauts-de-France,formation selective,BTS,36.0,102.0,32,21.05,65.63,12.5,31.25,9.375,0.0,1,Privé,Province,3.6109179126442243,4.634728988229636,0.8888888888888888,0.8888888888888888
11089,Public,Lycée Mireille Grenet,Hauts-de-France,formation selective,BTS,15.0,5.0,12,36.36,0.0,33.333333333333336,41.666666666666664,0.0,0.0,1,Public,Province,2.772588722239781,1.791759469228055,0.8,0.8
11090,Public,Lycée CONDORCET,Hauts-de-France,formation selective,BTS,18.0,24.0,16,50.0,43.75,43.75,31.25,18.75,6.25,1,Public,Province,2.9444389791664403,3.2188758248682006,0.8888888888888888,0.8888888888888888
11091,Public,Lycée Louis Blaringhem,Hauts-de-France,formation selective,BTS,35.0,33.0,33,65.63,72.73,63.63636363636363,30.303030303030305,15.151515151515152,0.0,1,Public,Province,3.58351893845611,3.5263605246161616,0.9428571428571428,0.9428571428571428
11092,Public,Lycée Fernand Darchicourt,Hauts-de-France,formation selective,BTS,35.0,83.0,32,62.96,50.0,53.125,15.625,50.0,12.5,1,Public,Province,3.58351893845611,4.430816798843313,0.9142857142857143,0.9142857142857143
11093,Public,Lycée Auguste Behal,Hauts-de-France,formation selective,BTS,30.0,61.0,15,73.33,0.0,73.33333333333333,40.0,33.333333333333336,0.0,1,Public,Province,3.4339872044851463,4.127134385045092,0.5,0.5
11094,Public,Lycée Anatole France,Hauts-de-France,formation selective,BTS,35.0,16.0,33,41.67,63.64,30.303030303030305,30.303030303030305,9.090909090909092,0.0,1,Public,Province,3.58351893845611,2.833213344056216,0.9428571428571428,0.9428571428571428
11095,Public,Lycée professionnel Alain Savary,Hauts-de-France,formation selective,BTS,17.0,37.0,17,28.57,58.82,23.529411764705884,11.764705882352942,23.529411764705884,5.882352941176471,1,Public,Province,2.8903717578961645,3.6375861597263857,1.0,1.0
11096,Privé sous contrat d'association,Lycée Saint Pierre,Hauts-de-France,formation selective,Autre formation,20.0,28.0,7,33.33,14.29,28.571428571428573,14.285714285714286,0.0,14.285714285714286,1,Privé,Province,3.044522437723423,3.367295829986474,0.35,0.35
11097,Public,I.U.T. de Béthune,Hauts-de-France,formation selective,DUT,52.0,81.0,45,29.03,20.0,20.0,20.0,8.88888888888889,2.2222222222222223,1,Public,Province,3.970291913552122,4.406719247264253,0.8653846153846154,0.8653846153846154
11098,Public,Lycée Mariette,Hauts-de-France,formation selective,BTS,35.0,70.0,35,56.67,57.14,48.57142857142857,37.142857142857146,17.142857142857142,11.428571428571429,1,Public,Province,3.58351893845611,4.2626798770413155,1.0,1.0
11099,Public,Université d'Artois - Site de Lens,Hauts-de-France,formation non selec,Licence_Las,15.0,369.0,12,37.5,58.33,25.0,25.0,25.0,0.0,0,Public,Province,2.772588722239781,5.91350300563827,0.8,0.8
11100,Public,Lycée Sidoine Apollinaire,Auvergne-Rhône-Alpes,formation selective,BTS,68.0,108.0,68,45.16,64.71,41.1764705882353,26.470588235294116,30.88235294117647,4.411764705882353,1,Public,Province,4.23410650459726,4.6913478822291435,1.0,1.0
11101,Public,Lycée Sidoine Apollinaire,Auvergne-Rhône-Alpes,formation selective,BTS,30.0,51.0,31,34.62,96.77,29.032258064516128,32.25806451612903,19.35483870967742,12.903225806451612,1,Public,Province,3.4339872044851463,3.9512437185814275,1.0333333333333334,1.0333333333333334
11102,Public,I.U.T. de Clermont-Ferrand,Auvergne-Rhône-Alpes,formation selective,DUT,46.0,210.0,41,16.22,2.44,14.634146341463415,46.34146341463415,21.951219512195124,0.0,1,Public,Province,3.8501476017100584,5.351858133476067,0.8913043478260869,0.8913043478260869
11103,Public,I.U.T. de Clermont-Ferrand,Auvergne-Rhône-Alpes,formation selective,DUT,110.0,144.0,120,20.0,53.33,18.333333333333332,50.0,33.333333333333336,5.833333333333333,1,Public,Province,4.709530201312334,4.976733742420574,1.0909090909090908,1.0909090909090908
11104,Privé sous contrat d'association,Institution Saint Alyre,Auvergne-Rhône-Alpes,formation selective,CPGE,25.0,218.0,25,8.7,48.0,8.0,24.0,48.0,16.0,1,Privé,Province,3.258096538021482,5.389071729816501,1.0,1.0
11105,Public,Lycée Cantau,Nouvelle-Aquitaine,formation selective,BTS,30.0,5.0,30,25.93,0.0,23.333333333333332,23.333333333333332,23.333333333333332,0.0,1,Public,Province,3.4339872044851463,1.791759469228055,1.0,1.0
11106,Public,Université de Pau et des Pays de l'Adour,Nouvelle-Aquitaine,formation non selec,Licence,200.0,847.0,202,24.31,77.23,21.782178217821784,34.65346534653465,25.742574257425744,6.930693069306931,0,Public,Province,5.303304908059076,6.742880635791903,1.01,1.01
11107,Public,I.U.T. de Bayonne,Nouvelle-Aquitaine,formation selective,DUT,64.0,133.0,62,20.69,4.84,19.35483870967742,48.38709677419355,25.806451612903224,3.225806451612903,1,Public,Province,4.174387269895637,4.897839799950911,0.96875,0.96875
11108,Public,Université de Pau et des Pays de l'Adour - Campus de Bayonne,Nouvelle-Aquitaine,formation non selec,Licence,40.0,81.0,19,14.29,73.68,10.526315789473685,26.31578947368421,10.526315789473685,10.526315789473685,0,Public,Province,3.713572066704308,4.406719247264253,0.475,0.475
11109,Privé sous contrat d'association,Lycée Pradeau la Sède-St Pierre,Occitanie,formation selective,BTS,24.0,53.0,19,13.33,73.68,10.526315789473685,31.57894736842105,0.0,0.0,1,Privé,Province,3.2188758248682006,3.9889840465642745,0.7916666666666666,0.7916666666666666
11110,Public,Lycée Alfred Kastler,Grand Est,formation selective,BTS,30.0,69.0,29,35.71,55.17,34.48275862068966,48.275862068965516,3.4482758620689653,0.0,1,Public,Province,3.4339872044851463,4.248495242049359,0.9666666666666667,0.9666666666666667
11111,Public,Université de Mulhouse,Grand Est,formation non selec,Licence,60.0,382.0,51,28.13,47.06,17.647058823529413,21.568627450980394,3.9215686274509802,1.9607843137254901,0,Public,Province,4.110873864173311,5.948034989180646,0.85,0.85
11112,Public,Lycée Joseph Storck (Hotelier),Grand Est,formation selective,BTS,36.0,14.0,32,16.67,50.0,15.625,34.375,37.5,15.625,1,Public,Province,3.6109179126442243,2.70805020110221,0.8888888888888888,0.8888888888888888
11113,Privé sous contrat d'association,Institution des Chartreux,Auvergne-Rhône-Alpes,formation selective,CPGE,40.0,250.0,40,5.0,50.0,5.0,0.0,10.0,90.0,1,Privé,Province,3.713572066704308,5.5254529391317835,1.0,1.0
11114,Public,I.U.T du Creusot,Bourgogne-Franche-Comté,formation selective,DUT,72.0,36.0,56,11.11,16.07,8.928571428571429,33.92857142857143,10.714285714285714,3.5714285714285716,1,Public,Province,4.290459441148391,3.6109179126442243,0.7777777777777778,0.7777777777777778
11115,Public,Lycée Polyvalent Gabriel Touchard - Washington,Pays de la Loire,formation selective,CPGE,24.0,198.0,22,22.73,4.55,22.727272727272727,31.818181818181817,54.54545454545455,13.636363636363637,1,Public,Province,3.2188758248682006,5.293304824724492,0.9166666666666666,0.9166666666666666
11116,Public,Université Savoie Mont Blanc - Chambéry,Auvergne-Rhône-Alpes,formation non selec,Licence,305.0,1431.0,300,19.57,82.33,15.0,35.0,16.0,4.666666666666667,0,Public,Province,5.723585101952381,7.266827347520591,0.9836065573770492,0.9836065573770492
11117,Public,Lycée Henri IV,Ile-de-France,formation selective,CPGE,46.0,219.0,45,6.67,37.78,6.666666666666667,0.0,0.0,100.0,1,Public,Ile-de-France,3.8501476017100584,5.393627546352362,0.9782608695652174,0.9782608695652174
11118,Public,Lycée Elisa Lemonnier,Ile-de-France,formation selective,BTS,35.0,69.0,33,40.0,72.73,36.36363636363637,42.42424242424242,27.272727272727273,6.0606060606060606,1,Public,Ile-de-France,3.58351893845611,4.248495242049359,0.9428571428571428,0.9428571428571428
11119,Public,Lycée Elisa Lemonnier,Ile-de-France,formation selective,BTS,48.0,49.0,42,50.0,100.0,33.333333333333336,26.19047619047619,21.428571428571427,11.904761904761905,1,Public,Ile-de-France,3.8918202981106265,3.912023005428146,0.875,0.875
11120,Public,Université Sorbonne Nouvelle Paris 3,Ile-de-France,formation non selec,Licence,26.0,195.0,25,14.29,64.0,8.0,4.0,16.0,28.0,0,Public,Ile-de-France,3.295836866004329,5.278114659230517,0.9615384615384616,0.9615384615384616
11121,Public,Université Sorbonne Nouvelle Paris 3,Ile-de-France,formation non selec,Licence,28.0,318.0,26,33.33,76.92,26.923076923076923,15.384615384615385,46.15384615384615,11.538461538461538,0,Public,Ile-de-France,3.367295829986474,5.765191102784844,0.9285714285714286,0.9285714285714286
11122,Public,Université Sorbonne Nouvelle Paris 3,Ile-de-France,formation non selec,Licence,19.0,259.0,18,33.33,66.67,16.666666666666668,5.555555555555555,11.11111111111111,33.333333333333336,0,Public,Ile-de-France,2.995732273553991,5.560681631015528,0.9473684210526315,0.9473684210526315
11123,Public,I.U.T de Paris Descartes,Ile-de-France,formation selective,DUT,56.0,138.0,56,47.5,89.29,33.92857142857143,39.285714285714285,17.857142857142858,1.7857142857142858,1,Public,Ile-de-France,4.04305126783455,4.9344739331306915,1.0,1.0
11124,Public,I.U.T de Villetaneuse - Université Sorbonne Paris Nord,Ile-de-France,formation selective,DUT,163.0,1053.0,171,49.69,66.08,46.78362573099415,32.748538011695906,51.461988304093566,7.60233918128655,1,Public,Ile-de-France,5.099866427824199,6.960347729101308,1.049079754601227,1.049079754601227
11125,Public,Université de Lille,Hauts-de-France,formation non selec,Licence,360.0,1795.0,354,40.52,71.75,26.55367231638418,22.033898305084747,9.887005649717514,3.389830508474576,0,Public,Province,5.8888779583328805,7.493317248862145,0.9833333333333333,0.9833333333333333
11126,Public,Lycée Pablo Neruda,Auvergne-Rhône-Alpes,formation selective,Autre formation,9.0,50.0,7,57.14,0.0,57.142857142857146,28.571428571428573,14.285714285714286,0.0,1,Public,Province,2.302585092994046,3.9318256327243257,0.7777777777777778,0.7777777777777778
11127,Public,Lycée professionnel hôtelier Quercy Périgord,Occitanie,formation selective,BTS,18.0,25.0,12,18.18,50.0,16.666666666666668,58.333333333333336,25.0,0.0,1,Public,Province,2.9444389791664403,3.258096538021482,0.6666666666666666,0.6666666666666666
11128,Public,Université des Antilles - Pôle Martinique,Martinique,formation non selec,Licence,75.0,90.0,15,45.45,53.33,33.333333333333336,26.666666666666668,6.666666666666667,0.0,0,Public,Outre-mer / Etranger,4.330733340286331,4.51085950651685,0.2,0.2
11129,Privé enseignement supérieur,Institut Catholique de Lyon,Auvergne-Rhône-Alpes,formation selective,Licence,70.0,867.0,63,0.0,79.37,0.0,36.507936507936506,31.746031746031747,7.936507936507937,1,Privé,Province,4.2626798770413155,6.7661917146603505,0.9,0.9
11130,Public,Lycée Julliot De La Morandiere,Normandie,formation selective,BTS,14.0,30.0,13,23.08,7.69,23.076923076923077,15.384615384615385,38.46153846153846,7.6923076923076925,1,Public,Province,2.70805020110221,3.4339872044851463,0.9285714285714286,0.9285714285714286
11131,Privé sous contrat d'association,Lycée Issec Pigier,Occitanie,formation selective,BTS,22.0,35.0,16,71.43,56.25,62.5,31.25,12.5,0.0,1,Privé,Province,3.1354942159291497,3.58351893845611,0.7272727272727273,0.7272727272727273
11133,Public,Université Paris 1 Panthéon Sorbonne,Ile-de-France,formation selective,Licence,60.0,383.0,57,13.04,84.21,10.526315789473685,1.7543859649122806,15.789473684210526,63.1578947368421,1,Public,Ile-de-France,4.110873864173311,5.950642552587727,0.95,0.95
11134,Public,Lycée Polyvalent les Bourdonnieres,Pays de la Loire,formation selective,BTS,35.0,52.0,30,30.77,16.67,26.666666666666668,36.666666666666664,13.333333333333334,23.333333333333332,1,Public,Province,3.58351893845611,3.970291913552122,0.8571428571428571,0.8571428571428571
11135,Public,Lycée Pierre Mendes France,Bretagne,formation selective,BTS,15.0,11.0,14,16.67,21.43,14.285714285714286,28.571428571428573,28.571428571428573,7.142857142857143,1,Public,Province,2.772588722239781,2.4849066497880004,0.9333333333333333,0.9333333333333333
11136,Public,Lycée Pierre Mendès France,Provence Alpes Côte d'Azur,formation selective,Autre formation,8.0,32.0,4,66.67,0.0,50.0,25.0,50.0,0.0,1,Public,Province,2.1972245773362196,3.4965075614664802,0.5,0.5
11137,Public,Lycée Roger Verlomme,Ile-de-France,formation selective,BTS,24.0,18.0,21,47.06,47.62,38.095238095238095,38.095238095238095,14.285714285714286,9.523809523809524,1,Public,Ile-de-France,3.2188758248682006,2.9444389791664403,0.875,0.875
11138,Public,Lycée Pierre Corneille,Normandie,formation selective,BTS,6.0,3.0,6,25.0,66.67,16.666666666666668,0.0,33.333333333333336,33.333333333333336,1,Public,Province,1.9459101490553132,1.3862943611198906,1.0,1.0
11139,Public,Lycée professionnel Anne Veaute,Occitanie,formation selective,BTS,16.0,43.0,16,36.36,81.25,25.0,12.5,31.25,12.5,1,Public,Province,2.833213344056216,3.784189633918261,1.0,1.0
11140,Public,Lycée professionnel Desaix,Auvergne-Rhône-Alpes,formation selective,BTS,15.0,16.0,12,10.0,100.0,8.333333333333334,41.666666666666664,33.333333333333336,0.0,1,Public,Province,2.772588722239781,2.833213344056216,0.8,0.8
11141,Public,Université de Perpignan Via Domitia,Occitanie,formation selective,Licence,15.0,18.0,7,25.0,28.57,14.285714285714286,14.285714285714286,28.571428571428573,14.285714285714286,1,Public,Province,2.772588722239781,2.9444389791664403,0.4666666666666667,0.4666666666666667
11142,Public,Université Grenoble Alpes,Auvergne-Rhône-Alpes,formation selective,Licence,10.0,32.0,5,0.0,80.0,0.0,40.0,20.0,0.0,1,Public,Province,2.3978952727983707,3.4965075614664802,0.5,0.5
11143,Public,Université de Pau et des Pays de l'Adour,Nouvelle-Aquitaine,formation non selec,Licence,20.0,55.0,18,55.56,38.89,27.77777777777778,27.77777777777778,0.0,5.555555555555555,0,Public,Province,3.044522437723423,4.02535169073515,0.9,0.9
11144,Privé enseignement supérieur,Brest Business School,Bretagne,formation selective,Ecole de Commerce,40.0,67.0,5,20.0,40.0,20.0,40.0,0.0,0.0,1,Privé,Province,3.713572066704308,4.219507705176107,0.125,0.125
11145,Privé sous contrat d'association,Lycée Largente,Nouvelle-Aquitaine,formation selective,BTS,18.0,55.0,17,11.76,52.94,11.764705882352942,64.70588235294117,17.647058823529413,5.882352941176471,1,Privé,Province,2.9444389791664403,4.02535169073515,0.9444444444444444,0.9444444444444444
11146,Public,Université Angers,Pays de la Loire,formation selective,Licence,40.0,192.0,36,3.45,66.67,2.7777777777777777,0.0,25.0,55.55555555555556,1,Public,Province,3.713572066704308,5.262690188904886,0.9,0.9
11147,Privé hors contrat,INTERFOR SIA,Hauts-de-France,formation selective,BTS,24.0,4.0,7,0.0,71.43,0.0,42.857142857142854,0.0,0.0,1,Privé,Province,3.2188758248682006,1.6094379124341003,0.2916666666666667,0.2916666666666667
11148,Public,Iut De Troyes,Grand Est,formation selective,DUT,56.0,211.0,60,28.85,78.33,25.0,35.0,38.333333333333336,6.666666666666667,1,Public,Province,4.04305126783455,5.356586274672012,1.0714285714285714,1.0714285714285714
11149,Public,I.U.T de Toulouse,Occitanie,formation selective,DUT,13.0,17.0,12,10.0,66.67,8.333333333333334,50.0,25.0,8.333333333333334,1,Public,Province,2.6390573296152584,2.8903717578961645,0.9230769230769231,0.9230769230769231
11150,Public,Université de Rennes 1,Bretagne,formation non selec,Licence,175.0,1531.0,141,18.46,21.28,8.51063829787234,11.347517730496454,9.929078014184396,2.127659574468085,0,Public,Province,5.170483995038151,7.3343293503005365,0.8057142857142857,0.8057142857142857
