,capacite_log_scaled,ran_grp1_log_scaled,taux_remplissage_clipped_scaled,pct_bours_scaled,pct_f_scaled,pct_ab_scaled,pct_b_scaled,pct_tb_scaled,selectivite_bin,statut_Public,zone_Outre-mer / Etranger,zone_Province,filiere_BTS,filiere_CPGE,filiere_DUT,filiere_EFTS,filiere_Ecole d'Ingénieur,filiere_Ecole de Commerce,filiere_IFSI,filiere_Licence,filiere_Licence_Las,filiere_PASS
23,0.22248415051574089,1.887506615190743,0.07254806770916268,-0.21286967961221379,1.0122595057815058,1.0094512428529407,0.04371060317235217,-0.005392465329671171,0,True,False,True,False,False,False,False,False,False,False,False,True,False
24,-0.8067095104476314,-0.12270168448089408,0.25224940005536317,-1.5148121464723472,1.0751583565848106,-1.7505846920484973,-1.283352705345256,4.135349480863775,1,True,False,False,False,False,False,False,False,False,False,True,False,False
25,-0.6902143967766751,0.9680995324318716,0.28219962211306315,1.9023596825568745,0.4262180625442635,1.4025213759967992,-0.9253948392319539,-0.5618558098774069,0,True,True,False,False,False,False,False,False,False,False,False,True,False
26,-0.4416184804272321,0.10354842704916596,0.5517516206323642,-0.22027355190844372,0.4546239951651109,0.6457759196659278,1.1650790988697313,-0.1055558673482636,1,True,False,False,False,False,False,False,False,False,False,True,False,False
27,-0.4416184804272321,0.13154663590237364,0.33611002181692334,-1.1981542236489726,1.1082986113091327,-0.3638019306396866,1.550480401385053,0.15111285032437952,1,True,False,False,False,False,False,False,False,False,False,True,False,False
28,-0.03094156403332159,0.613366720562093,0.5517516206323642,-0.6770355197220163,0.3568940603148148,0.09845898982991719,0.9837137800389916,1.0225189905710075,0,True,False,True,False,False,False,False,False,False,False,False,True,False
29,0.342588506446148,0.5105045731766298,0.4439308212246438,3.0414169588999482,0.7058812325137962,-1.7505846920484973,-1.283352705345256,-0.44545276331385,0,True,False,True,False,False,False,False,False,False,False,True,False,False
30,1.016572178866789,1.2353581640943476,0.4319507324015636,-0.31937153495029125,1.441391987875021,-0.3890161626653013,2.039960665274834,0.7344508450349321,0,True,False,True,False,False,False,False,False,False,False,False,True,False
31,-1.442875287664888,-0.7656118089884038,0.5517516206323642,-0.802901348757926,-0.018808215182344136,-0.4192732410960389,-0.6032327597299818,-0.5618558098774069,1,True,False,True,False,False,False,False,False,False,False,False,False,False
32,-0.03094156403332159,1.913264343843,0.40200051034386364,-0.37575487012927333,-0.35697407971624057,0.7218508597203542,1.6314470615773475,0.09000125087851213,0,True,False,True,False,False,False,False,False,False,False,False,False,True
33,-0.06283341368093048,0.1406151991706136,0.5517516206323642,-1.5148121464723472,1.4789283988382833,-1.7505846920484973,-0.8947127364222421,0.7418583116344312,1,True,False,True,False,False,False,False,False,False,False,False,False,False
34,-0.4416184804272321,-2.3473991885383936,-3.329797158045567,0.3834268045533853,0.7058812325137962,-1.7505846920484973,-1.283352705345256,-0.5618558098774069,0,True,False,False,False,False,False,False,False,False,False,True,False,False
35,9.97340996032671e-05,0.2779532566721367,0.5517516206323642,-1.01932223126311,1.4890733747743001,-1.7505846920484973,-0.7319041007923309,2.521251909914102,1,True,False,True,False,False,False,False,False,False,False,False,False,False
36,0.08854578700797544,0.27430532992766415,0.28219962211306315,0.92618759673086,1.2269948297605304,-1.4002395733767978,-0.7464159061753027,-0.41175714457176765,0,True,False,False,False,False,False,False,False,False,False,False,True,False
37,-0.4416184804272321,0.8312402860984333,0.33611002181692334,-0.09099055104350486,1.1082986113091327,-0.9185150352032109,-1.283352705345256,-0.5618558098774069,0,True,False,False,False,False,False,False,False,False,False,False,True,False
38,0.342588506446148,1.9220981083431665,0.33611002181692334,0.6630653658956102,0.8969449459754474,-0.3638019306396866,-0.008127807316616878,-0.5618558098774069,0,True,True,False,False,False,False,False,False,False,False,False,True,False
39,-1.2484277249744669,-0.6959376973588844,-1.6945150336951422,0.3834268045533853,-0.7434976628784842,0.15128880931215766,-0.3117527830377214,-0.5618558098774069,1,True,False,True,False,False,False,False,False,False,False,False,False,False
40,-1.006739720271525,0.6511281344473413,0.5517516206323642,-1.1081686988178698,1.672021107487138,1.3558086935072389,0.5303004829621419,0.19864409433783198,0,True,False,False,False,False,False,False,False,False,False,False,True,False
41,0.08854578700797544,1.5026934547547999,0.012647623593762715,-0.09099055104350486,0.9206165564928201,-0.45625411473360733,-0.3387416697684863,-0.5618558098774069,0,True,False,False,False,False,False,False,False,False,False,False,True,False
42,3.5482296945518716,1.7680836130503963,1.1110720175599134,-0.625777942286578,0.6609051725307875,-0.001636466561688951,0.4034679978228646,0.8140202908970485,0,True,False,True,False,False,False,False,False,False,False,False,False,True
43,-1.2484277249744669,-1.1589501106329547,-0.7960083719641398,2.7566526398141797,-1.3339352623546674,-0.2713497465457658,-1.283352705345256,-0.5618558098774069,1,True,False,True,False,False,False,False,False,False,False,False,False,False
44,-0.6360660431176535,1.8381816060498504,0.5517516206323642,-0.9150984904777189,0.8668481840319305,1.7361833937793698,0.335980498500635,-0.29024870122910734,0,True,False,True,False,False,False,False,False,False,False,False,False,True
45,1.376733173155938,1.4834065979000637,0.11345568808065558,0.36292377357920996,-0.27310894531183433,0.07555048403673317,-0.32035101243867303,-0.46090449515856996,0,True,False,False,False,False,False,False,False,False,False,True,False,False
46,1.8169682959178226,0.9039877083271456,0.5517516206323642,-0.6155264267994904,0.9767520900054468,-1.1588907138474047,1.0970671043082039,2.3217063269387075,0,True,False,True,False,False,False,False,False,False,False,False,True,False
